FName str,LName str,Gender str,AreaCode int,Phone str,City str,State str,Zip int,MaritalStatus str,HasChild str,Salary int,Rate float,SingleExemp float,MarriedExemp float,ChildExemp float
Nello,Katona,M,509.0,297-8980,LAKEWOOD,WA,98497.0,S,N,80000.0,0.0,0.0,0.0,0.0
Habib,Puterman,F,406.0,167-8902,,,59244.0,S,N,90000.0,6.9,1900.0,0.0,0.0
Horward,Shedroff,F,318.0,976-2088,MORGANZA,LA,70759.0,M,Y,15000.0,2.8,0.0,9000.0,1000.0
Moss,Shanblatt,F,605.0,741-5760,LANGFORD,SD,57454.0,M,Y,10000.0,0.0,0.0,0.0,0.0
Grigory,Berk,F,505.0,472-9118,ROSWELL,NM,88201.0,M,Y,10000.0,3.2428572,0.0,6600.0,3300.0
Margus,Felder,F,319.0,843-1946,COUNCIL BLUFFS,IA,51501.0,S,Y,90000.0,8.98,40.0,0.0,40.0
Johanan,,M,406.0,,PENDROY,MT,59467.0,M,Y,40000.0,6.9,,3800.0,1900.0
Hongxing,Huttel,F,412.0,723-7325,MARIETTA,PA,17547.0,M,,,3.07,0.0,0.0,0.0
Luba,Gurla,,907.0,828-2242,PORT HEIDEN,AK,,S,Y,,0.0,0.0,0.0,0.0
Jane,Grot,,304.0,809-9667,,WV,25265.0,M,Y,65000.0,,,4000.0,
Mingzeng,Knowles,F,307.0,512-3664,ROCK SPRINGS,WY,82902.0,M,N,85000.0,0.0,0.0,0.0,0.0
Boguslaw,Brogi,,208.0,,DUBOIS,ID,83423.0,S,N,10000.0,4.109693,,0.0,0.0
Pitro,Verhaegh,F,,409-8179,MORRISTOWN,,43759.0,S,,80000.0,3.2016153,1300.0,0.0,0.0
Josh,DiPippo,F,763.0,258-7162,HANCOCK,MN,,S,Y,75000.0,7.85,,0.0,3300.0
Thant,Chinin,M,319.0,828-1898,WALCOTT,,52773.0,M,,25000.0,4.0235424,0.0,80.0,0.0
Shimon,Halici,M,360.0,720-8018,BLACK DIAMOND,WA,98010.0,S,Y,65000.0,0.0,0.0,0.0,
Miquel,Nour,M,504.0,850-5351,FERRIDAY,LA,,S,N,55000.0,6.0,4500.0,0.0,0.0
Rohini,Trosch,M,312.0,949-9666,ALEDO,IL,61231.0,S,Y,80000.0,3.0,2000.0,,2000.0
Swati,Oates,F,913.0,283-8622,SCHOENCHEN,KS,67667.0,M,Y,50000.0,6.45,0.0,4500.0,2250.0
Borivoj,Kubiatowicz,F,757.0,143-7168,NOKESVILLE,VA,20181.0,M,N,30000.0,5.75,0.0,1800.0,0.0
Nesime,Adleman,M,812.0,752-1743,MICHIGAN CITY,IN,46360.0,M,Y,80000.0,3.4,0.0,2000.0,
,Normark,F,,648-5541,TALLAPOOSA,GA,30176.0,S,Y,55000.0,6.0,2700.0,0.0,3000.0
Frode,Subramaniyam,M,276.0,650-4696,CARROLLTON,VA,23314.0,M,N,65000.0,5.75,0.0,1800.0,0.0
Armen,Wehrenberg,F,207.0,,WALPOLE,,,S,Y,,8.5,2850.0,0.0,2850.0
Kees,Lieflander,F,,228-5691,MORRILL,ME,4952.0,S,Y,50000.0,8.5,2850.0,0.0,2850.0
Orin,Colgate,F,201.0,261-6277,HOWELL,NJ,7731.0,S,,65000.0,2.1096876,,0.0,0.0
Reiner,Schlimbach,F,,851-8935,SEATTLE,,98124.0,S,N,15000.0,0.0,,0.0,
Chandrajit,Schijf,F,,387-2508,SAINT XAVIER,,59075.0,S,Y,100000.0,6.9,1900.0,0.0,1900.0
Kon,Dehene,F,808.0,647-3754,LAHAINA,HI,96761.0,M,Y,40000.0,8.25,0.0,2080.0,1040.0
Krishnaiah,Eyal,F,401.0,566-8151,NEWPORT,,2840.0,S,N,35000.0,0.0,0.0,0.0,0.0
Kimmo,,F,203.0,967-4335,NEW PRESTON MARBLE DALE,,6777.0,S,N,45000.0,5.0,12750.0,,0.0
,Saclay,F,928.0,646-9443,,AZ,85021.0,S,Y,85000.0,,2100.0,0.0,2300.0
Lorri,Tayi,M,518.0,117-4100,MUNNSVILLE,NY,13409.0,M,Y,85000.0,4.4460363,0.0,0.0,1000.0
Niklas,Bentzien,,719.0,923-9497,,CO,80019.0,M,Y,35000.0,4.63,0.0,0.0,0.0
Tilmann,Tumuluri,,715.0,220-4953,WESTBORO,WI,54490.0,S,Y,55000.0,5.4020367,700.0,0.0,400.0
Arunabha,Naslund,F,605.0,940-6118,CANISTOTA,SD,57012.0,,N,30000.0,0.0,0.0,0.0,
Zhilin,Derks,F,339.0,253-1911,EAST BROOKFIELD,MA,1515.0,S,Y,75000.0,5.3,3575.0,0.0,
Sarantos,Kriegman,M,918.0,,OKLAHOMA CITY,OK,73110.0,M,Y,45000.0,6.25,0.0,2000.0,1000.0
,Lucio,F,702.0,144-4643,CARSON CITY,NV,,S,Y,20000.0,0.0,0.0,0.0,0.0
Antoin,Smaragdakis,F,202.0,734-3834,WASHINGTON,DC,,M,N,30000.0,,,2740.0,0.0
Guido,Huberman,M,203.0,642-6250,BRISTOL,CT,6010.0,M,Y,5000.0,,0.0,24500.0,0.0
Kensei,Sugimura,F,479.0,782-1823,,AR,72115.0,S,Y,35000.0,,20.0,0.0,
,Bouguettaya,M,620.0,,MANHATTAN,KS,66505.0,M,N,80000.0,6.45,,4500.0,0.0
,Kreische,M,563.0,527-9230,SIOUX CENTER,IA,51250.0,S,N,10000.0,,40.0,0.0,0.0
Staphane,Mavaddat,F,479.0,604-1990,BRYANT,AR,72089.0,S,Y,55000.0,7.0,20.0,0.0,
Eckart,Matrone,F,510.0,741-8877,OAKLAND,CA,94614.0,M,N,,9.3,0.0,174.0,0.0
Rik,Prete,F,620.0,,ELMDALE,KS,66850.0,M,Y,35000.0,6.45,0.0,4500.0,2250.0
Chriss,Raugh,F,860.0,141-5592,HARTFORD,CT,6143.0,S,Y,65000.0,5.0,12750.0,0.0,
Pai,,F,925.0,,HUNTINGTON BEACH,CA,92648.0,,,60000.0,9.3,87.0,0.0,272.0
Raschid,,F,319.0,709-3291,AREDALE,IA,50605.0,,Y,15000.0,2.479763,0.0,80.0,
,Ozceri,,651.0,462-5419,SAINT CLOUD,,56302.0,M,Y,,7.4572573,0.0,6600.0,3300.0
,Tischendorf,F,,328-7837,NORTH MYRTLE BEACH,SC,29598.0,M,Y,25000.0,7.0,0.0,6600.0,
,Birta,F,803.0,431-8785,NORTH AUGUSTA,SC,29841.0,S,Y,5000.0,3.563716,3300.0,0.0,
Orlando,Forchert,F,402.0,504-5754,PHILLIPS,NE,,M,,10000.0,3.9097095,0.0,206.0,0.0
,Imai,F,515.0,236-9688,WATKINS,IA,52354.0,S,N,70000.0,8.98,40.0,0.0,0.0
Rusong,Xerokostas,M,551.0,364-3173,VAUXHALL,NJ,7088.0,M,Y,85000.0,2.4251041,0.0,2000.0,1500.0
,Remp,F,478.0,500-5305,WESTON,GA,31832.0,M,N,40000.0,6.0,0.0,5400.0,0.0
Junehwa,Kipper,M,605.0,714-7192,LABOLT,SD,,S,N,5000.0,0.0,0.0,,0.0
Yuhichi,Andreasen,F,410.0,265-1679,HIGHLAND,MD,20777.0,S,N,30000.0,4.75,2400.0,0.0,0.0
Ymte,Shinozawa,M,423.0,966-5395,COLLINWOOD,TN,38450.0,M,N,25000.0,0.0,0.0,0.0,0.0
Levis,Conta,M,406.0,994-2990,BUTTE,MT,59702.0,S,N,10000.0,4.916379,1900.0,0.0,0.0
Nili,Michaels,F,401.0,183-7260,,RI,,,Y,45000.0,0.0,0.0,0.0,0.0
Michita,Tvrdik,F,978.0,555-2622,SHREWSBURY,MA,,M,N,10000.0,5.3,0.0,7150.0,0.0
,Reid,,980.0,505-5597,LUMBERTON,NC,28358.0,S,N,65000.0,,3300.0,0.0,0.0
Narcis,Jarzabek,M,219.0,385-8369,SOUTH BEND,,46613.0,M,Y,20000.0,3.4,,2000.0,1000.0
Egbert,Heckmann,M,520.0,283-6768,TUCSON,,85722.0,M,Y,40000.0,3.335,0.0,4200.0,2300.0
,Focacci,M,406.0,961-5600,ISMAY,MT,59336.0,S,N,95000.0,6.9,,0.0,0.0
Sakae,Doroslovacki,F,931.0,157-8854,PURYEAR,TN,38251.0,S,Y,,0.0,0.0,0.0,0.0
M'hamed,Charatonik,M,401.0,488-8789,PROVIDENCE,RI,2909.0,,N,90000.0,0.0,0.0,0.0,0.0
Wenke,Gaubert,F,765.0,881-9982,INDIANAPOLIS,IN,46211.0,M,N,65000.0,3.4,0.0,,0.0
Shawn,Karnin,M,662.0,487-2948,GULFPORT,MS,39506.0,M,N,,5.0,0.0,12000.0,0.0
Yolla,Ravn,F,808.0,493-6866,,HI,96764.0,S,,50000.0,,1040.0,0.0,1040.0
Atanu,,M,402.0,932-3200,GERING,NE,,S,N,25000.0,,103.0,0.0,0.0
Janick,,F,508.0,570-5562,MAYNARD,MA,1754.0,M,Y,80000.0,5.3,0.0,7150.0,1000.0
Agnes,Clarkson,M,770.0,199-7772,ARGYLE,GA,31623.0,M,Y,60000.0,6.0,0.0,5400.0,3000.0
Sulaiman,Bolbourn,M,219.0,646-1376,KOUTS,,46347.0,M,N,75000.0,3.4,0.0,2000.0,0.0
Daishiro,Emiris,F,765.0,261-1062,OTWELL,IN,47564.0,S,Y,100000.0,3.4,1000.0,,1000.0
Sandeepan,Farrow,F,304.0,470-7173,HUNTINGTON,WV,25723.0,S,N,35000.0,4.75,2000.0,,0.0
,Varhegyi,M,947.0,111-1929,BROOKLYN,MI,49230.0,S,N,15000.0,3.9,3100.0,0.0,0.0
Met,Keustermans,M,605.0,358-4427,,SD,57780.0,S,Y,100000.0,0.0,0.0,0.0,0.0
Corey,Schonegge,F,541.0,300-7851,,OR,97701.0,M,Y,70000.0,9.0,0.0,318.0,159.0
Gopalan,Lambadaris,F,605.0,590-7090,LENNOX,,57039.0,S,Y,45000.0,0.0,0.0,0.0,0.0
Rodion,Newson,M,401.0,734-7609,PORTSMOUTH,RI,2871.0,M,Y,15000.0,,0.0,,0.0
Sajio,Shermer,M,202.0,517-2788,WASHINGTON,DC,20211.0,S,Y,60000.0,9.0,1370.0,0.0,1370.0
Chandana,Copperman,F,,458-1755,ANCHORAGE,,99530.0,S,N,95000.0,0.0,0.0,0.0,0.0
Sivaramakrishnan,Higuchi,F,541.0,318-2217,TRAIL,OR,97541.0,S,N,5000.0,7.4102564,159.0,0.0,0.0
Maik,Woerkom,F,,,VOSSBURG,MS,39366.0,S,N,60000.0,5.0,6000.0,0.0,
Erik,Nourani,F,,,MELVIN VILLAGE,NH,3850.0,S,N,40000.0,0.0,0.0,,0.0
Ryutarou,Pouyioutas,M,307.0,394-7499,FAIRVIEW,WY,83119.0,M,N,100000.0,0.0,0.0,0.0,0.0
Barnett,Charissis,M,,705-6337,BATON ROUGE,LA,70826.0,M,Y,10000.0,2.0,0.0,9000.0,1000.0
Mudita,Kinter,M,720.0,763-4267,COLORADO SPRINGS,CO,80960.0,M,Y,50000.0,,0.0,0.0,0.0
Qun,Linzer,F,,710-7020,SAUNDERSTOWN,RI,2874.0,S,Y,10000.0,0.0,0.0,0.0,0.0
Zhaohua,Cleary,F,605.0,291-8434,DELL RAPIDS,SD,57022.0,S,Y,65000.0,0.0,0.0,0.0,0.0
Faris,Biryukow,M,970.0,583-8054,RAND,CO,80473.0,S,Y,50000.0,4.63,0.0,0.0,0.0
,Kobuchi,F,787.0,434-3225,CAGUAS,PR,727.0,,N,100000.0,0.0,0.0,0.0,
Einoshin,Crouch,F,802.0,942-3984,FERRISBURGH,VT,5456.0,S,Y,50000.0,3.9998987,3300.0,0.0,3300.0
Yusuf,Phoa,M,704.0,,FREMONT,NC,27830.0,S,,,7.410839,3300.0,0.0,3300.0
,Klutke,F,801.0,,KANOSH,UT,84637.0,M,N,90000.0,7.0,0.0,4950.0,0.0
,Grohoski,M,509.0,,BAINBRIDGE ISLAND,WA,98110.0,M,Y,25000.0,0.0,0.0,0.0,0.0
Wiet,Rossi,M,813.0,791-7396,WINTER GARDEN,FL,34778.0,M,Y,60000.0,0.0,0.0,0.0,0.0
Anna,Tuuliniemi,F,301.0,611-3865,,,21623.0,M,Y,15000.0,4.75,0.0,4800.0,2400.0
Lodewijk,,M,406.0,463-2746,HOGELAND,MT,59529.0,,N,80000.0,6.9,1900.0,0.0,0.0
,Boksenbaum,M,319.0,169-4674,URBANA,IA,52345.0,S,,50000.0,7.8829904,40.0,0.0,40.0
Totadri,DeMori,M,862.0,356-5305,PINE BROOK,NJ,7058.0,S,N,40000.0,1.7154167,1000.0,0.0,0.0
Eliseu,,F,225.0,398-4210,MITTIE,LA,70654.0,S,Y,,2.8,4500.0,0.0,1000.0
Haihong,Benantar,F,718.0,353-8514,KIRKVILLE,NY,13082.0,S,Y,90000.0,4.475,0.0,0.0,1000.0
Haiyen,Kamber,M,304.0,229-8770,SCARBRO,,25917.0,S,N,5000.0,3.0,2000.0,0.0,0.0
Barnett,Coveyou,M,785.0,963-4908,ELLSWORTH,KS,67439.0,S,Y,25000.0,5.4666667,2250.0,,2250.0
Chander,Rilling,M,818.0,667-3025,SEBASTOPOL,CA,95472.0,M,N,30000.0,6.590543,0.0,174.0,0.0
,Krauter,,763.0,909-9066,HUTCHINSON,MN,55350.0,M,N,20000.0,,0.0,6600.0,0.0
Parimal,Ulery,M,478.0,183-8038,CONYERS,GA,30094.0,S,N,20000.0,6.0,2700.0,0.0,0.0
Yuzou,Joseloff,,252.0,202-2329,CHARLOTTE,NC,28227.0,M,Y,25000.0,6.256993,,6600.0,3300.0
Ido,Pivkina,F,319.0,330-8231,ROCK RAPIDS,IA,,S,N,45000.0,7.111101,40.0,0.0,0.0
Julian,Wolpe,M,603.0,170-3255,,NH,3885.0,S,Y,60000.0,,0.0,0.0,0.0
Gerri,Matthew,M,802.0,231-6954,EAST BARRE,VT,,M,N,70000.0,4.397808,0.0,,
,Leduc,F,479.0,149-4437,,,72657.0,M,N,65000.0,7.0,,40.0,0.0
,Kaae,F,410.0,560-6234,BOWIE,MD,,M,Y,5000.0,4.75,0.0,4800.0,2400.0
,Keeffe,M,240.0,605-4286,BALTIMORE,MD,21287.0,S,Y,60000.0,4.75,2400.0,0.0,
Daniel,Michailidis,M,603.0,827-6882,SOUTH TAMWORTH,NH,3883.0,,,95000.0,0.0,0.0,0.0,0.0
Gaid,,F,,,ROANOKE,IL,61561.0,S,Y,45000.0,3.0,2000.0,0.0,2000.0
Hakan,Nourani,M,928.0,786-5846,PHOENIX,AZ,,M,,45000.0,3.4125,0.0,4200.0,0.0
Motomichi,Otterbein,M,208.0,233-6635,,ID,83866.0,S,Y,65000.0,7.8,3300.0,0.0,3300.0
,Hanatani,M,202.0,421-8046,,,20073.0,,N,100000.0,9.0,,,0.0
Dongping,Kornhauser,,605.0,,PARKSTON,SD,57366.0,S,Y,75000.0,0.0,0.0,,0.0
Qujun,Androutsos,M,928.0,733-8719,SAFFORD,AZ,85548.0,S,Y,,2.87,2100.0,0.0,2300.0
Royce,Champarnaud,F,,422-7017,OKLAHOMA CITY,OK,73114.0,M,Y,,6.25,0.0,2000.0,1000.0
Marilde,Katzberg,M,,609-3262,PARKERSBURG,IA,,M,,75000.0,,0.0,80.0,40.0
,Markosian,F,864.0,466-5610,CHAPIN,SC,29036.0,S,Y,5000.0,3.563716,3300.0,0.0,3300.0
Changguan,,M,907.0,322-6794,,AK,99685.0,S,Y,75000.0,0.0,0.0,0.0,0.0
,Honkela,F,641.0,324-4009,CRYSTAL LAKE,IA,,M,,45000.0,7.111101,0.0,80.0,0.0
Diogenes,Kasi,M,,954-4895,ORACLE,AZ,85623.0,M,Y,25000.0,3.1025,0.0,4200.0,2300.0
Hagi,Ulgen,M,225.0,,LAKE CHARLES,LA,70616.0,S,N,40000.0,6.0,4500.0,0.0,0.0
Gookhai,Seguel,M,,534-5994,NEW CANAAN,CT,6840.0,,Y,,5.0,12750.0,0.0,
Toru,,F,304.0,733-4938,MONTGOMERY,WV,25136.0,M,N,,3.35,0.0,4000.0,0.0
Xinglin,Gill,M,207.0,,READFIELD,ME,4355.0,S,,30000.0,8.5,2850.0,0.0,2850.0
Joao,Puterman,F,701.0,738-3099,NEW ENGLAND,ND,58647.0,M,Y,,,0.0,6600.0,3300.0
Camino,Reinitzer,M,860.0,209-1757,CANTERBURY,CT,6331.0,S,N,,5.0,12750.0,0.0,0.0
Ossama,Lust,M,219.0,990-1063,MEROM,IN,47861.0,M,Y,40000.0,3.4,0.0,2000.0,1000.0
Nedo,Battaiola,F,860.0,144-4319,MIDDLETOWN,CT,6457.0,S,N,45000.0,5.0,12750.0,0.0,0.0
,Cronan,M,505.0,225-8523,MULE CREEK,NM,88051.0,M,N,30000.0,5.3,0.0,6600.0,
Minshine,Warkentin,M,406.0,560-2656,PINESDALE,MT,59841.0,S,Y,40000.0,6.9,1900.0,0.0,1900.0
Lionel,Iravani,F,603.0,835-6566,WARNER,NH,3278.0,S,Y,30000.0,0.0,0.0,,0.0
Cristian,Legay,F,305.0,334-9777,TAMPA,FL,33607.0,M,N,10000.0,0.0,,0.0,
Dolores,Vosburgh,M,406.0,698-5906,GARRYOWEN,MT,59031.0,M,Y,65000.0,6.9,,3800.0,
Nedo,Ramanna,F,989.0,409-4806,DETROIT,MI,48238.0,,Y,75000.0,3.9,0.0,6200.0,3100.0
Dragan,Parter,F,816.0,762-8997,HUNTSVILLE,MO,65259.0,M,Y,100000.0,6.0,0.0,4200.0,1200.0
Bashar,Tanida,M,701.0,118-4909,CROSBY,ND,58730.0,M,Y,5000.0,2.1,0.0,6600.0,3300.0
Clelia,Langholm,F,808.0,133-6531,MILILANI,HI,96789.0,S,N,75000.0,8.25,1040.0,0.0,0.0
Benedetto,Azevedo,M,636.0,988-5752,GOBLER,MO,63849.0,S,N,30000.0,6.0,2100.0,0.0,0.0
Sati,Gaubert,F,251.0,361-5760,TRENTON,AL,35774.0,S,N,30000.0,5.0,1500.0,0.0,0.0
Hou,Nadel,,907.0,497-1328,SAND POINT,AK,99661.0,S,N,90000.0,0.0,0.0,0.0,0.0
Vassos,Kaye,F,907.0,475-6709,VALDEZ,AK,99686.0,S,Y,45000.0,0.0,0.0,0.0,0.0
Annabelle,Walston,M,469.0,709-6003,OAKVILLE,TX,78060.0,S,N,70000.0,,0.0,0.0,0.0
Kang,Coron,M,219.0,514-1068,DEEDSVILLE,IN,46921.0,M,Y,5000.0,3.4,0.0,2000.0,
Richard,Grandbois,F,256.0,343-3613,BOOTH,AL,36008.0,S,Y,75000.0,5.0,1500.0,0.0,300.0
Rajashekar,Brophy,F,772.0,745-3603,,,32180.0,S,Y,40000.0,0.0,0.0,,0.0
Yuichi,Diehr,M,702.0,338-9654,RENO,NV,89523.0,M,Y,80000.0,0.0,0.0,0.0,0.0
,,F,802.0,323-9130,HARDWICK,VT,5843.0,S,Y,85000.0,4.69624,3300.0,0.0,3300.0
Hongbo,Yonezawa,F,928.0,,PRESCOTT,AZ,,S,Y,45000.0,3.4125,2100.0,0.0,2300.0
Mohsin,Wixon,M,580.0,926-4391,MUSE,OK,74949.0,S,Y,75000.0,,1000.0,0.0,1000.0
,Chattopadhyay,M,503.0,863-6763,TANGENT,OR,97389.0,M,Y,65000.0,9.0,0.0,318.0,159.0
Lih,Marchok,M,304.0,877-5417,,WV,25057.0,M,N,5000.0,3.0,0.0,4000.0,0.0
Ennio,Linares,M,240.0,,ACCIDENT,MD,21520.0,M,N,70000.0,4.75,0.0,,0.0
Houston,Showalter,F,551.0,369-9085,HELMETTA,NJ,8828.0,S,N,45000.0,1.7942708,1000.0,0.0,0.0
Rune,Duval,F,732.0,767-5679,NATIONAL PARK,NJ,8063.0,S,Y,15000.0,1.4,,0.0,1500.0
Andisheh,Cannan,F,540.0,654-3271,VICTORIA,VA,23974.0,M,N,90000.0,,0.0,1800.0,0.0
Nan,Kaib,M,307.0,710-9938,SHERIDAN,WY,82801.0,M,N,50000.0,,0.0,0.0,0.0
Yan,Setiz,M,,451-8814,LAS VEGAS,NV,89180.0,,N,85000.0,,0.0,0.0,0.0
Bryony,Rubsam,F,,273-2895,PARSONSBURG,MD,21849.0,S,Y,,4.75,2400.0,0.0,
Sauli,Georgatos,M,586.0,195-8941,FREEPORT,MI,49325.0,S,N,15000.0,3.9,3100.0,0.0,0.0
Dianxiang,Nguifo,M,939.0,520-4030,VILLALBA,PR,766.0,M,N,90000.0,0.0,0.0,0.0,0.0
Shaogang,Cords,F,432.0,833-7841,EL PASO,TX,88549.0,S,Y,65000.0,0.0,,0.0,0.0
Zhiqun,Aberg,M,406.0,478-7736,GARDINER,MT,59030.0,M,Y,40000.0,6.9,0.0,3800.0,1900.0
Dhritiman,Heppler,M,423.0,804-5770,CLARKSVILLE,TN,37041.0,M,Y,60000.0,0.0,0.0,0.0,0.0
Hoang,Konikowska,M,803.0,987-9693,,SC,29835.0,S,N,20000.0,7.0,3300.0,0.0,0.0
Ettore,Laplante,M,702.0,257-4445,WELLS,NV,89835.0,M,N,55000.0,0.0,0.0,0.0,0.0
Hilde,Goralwalla,F,909.0,329-9820,,,93238.0,S,N,20000.0,4.2297716,87.0,,0.0
Katsushi,,M,406.0,585-5321,TWO DOT,,59085.0,S,N,50000.0,6.9,,0.0,0.0
Koh,Ormicki,M,720.0,227-6808,BRIGHTON,CO,80602.0,S,N,75000.0,4.63,0.0,0.0,
,,M,307.0,209-1412,SHIRLEY BASIN,WY,82615.0,S,N,,,0.0,0.0,0.0
,Maliniak,F,401.0,387-3460,SLOCUM,RI,2877.0,S,N,55000.0,0.0,0.0,0.0,0.0
Donald,Giger,M,202.0,468-3336,WASHINGTON,DC,20544.0,,Y,85000.0,9.0,0.0,2740.0,1370.0
Takanari,Crovella,M,970.0,447-8668,,CO,81052.0,M,N,70000.0,,,0.0,0.0
Bert,Grab,F,505.0,745-7308,,NM,87569.0,M,Y,55000.0,,0.0,6600.0,3300.0
Eberhardt,Kokeny,F,,352-8551,CULBERTSON,MT,59218.0,M,N,,6.9,0.0,3800.0,0.0
Hironao,MacLeod,,678.0,199-8419,,GA,,M,N,20000.0,6.0,0.0,5400.0,0.0
Athula,Altman,M,702.0,552-7015,RENO,NV,89595.0,S,Y,60000.0,0.0,,0.0,0.0
Wilsin,Crescenzo,F,732.0,917-5861,SOMERVILLE,NJ,8876.0,S,Y,50000.0,1.873125,1000.0,0.0,1500.0
,Postmus,M,208.0,138-2070,PRINCETON,ID,83857.0,S,Y,15000.0,5.529042,3300.0,0.0,
Jiawei,Reeds,M,865.0,310-8220,,TN,38569.0,S,N,25000.0,0.0,0.0,0.0,0.0
Tyler,Moharir,F,432.0,816-7980,,TX,75060.0,S,N,35000.0,0.0,0.0,0.0,0.0
Kali,Angebranndt,M,980.0,860-2660,,,28544.0,S,N,5000.0,6.0,3300.0,0.0,0.0
Sonata,Subhlok,M,,710-6375,PRICEDALE,PA,15072.0,S,Y,60000.0,3.07,0.0,0.0,0.0
Adhemar,Moliner,F,701.0,293-9312,MINOT,ND,58703.0,S,Y,85000.0,2.7410512,3300.0,0.0,3300.0
Yenjo,Dahl,M,208.0,713-6200,BRUNEAU,ID,83604.0,M,N,50000.0,7.8,0.0,6600.0,0.0
Katharina,Demleitner,F,208.0,410-6953,,ID,83238.0,S,N,,7.8,3300.0,0.0,0.0
Cristopher,,F,646.0,355-7527,PHILADELPHIA,NY,13673.0,M,N,25000.0,4.0984755,,0.0,0.0
Rafael,Coluccini,F,913.0,684-4816,WESKAN,KS,67762.0,M,N,10000.0,3.5,0.0,4500.0,0.0
Sait,Reus,M,,458-9671,MOSHEIM,TN,37818.0,S,Y,95000.0,,0.0,,
Calum,Christ,M,251.0,433-9954,WOODSTOCK,AL,,S,Y,85000.0,5.0,1500.0,0.0,300.0
Abhijit,Reblewski,M,774.0,814-5552,MARSTONS MILLS,MA,2648.0,S,Y,,5.3,3575.0,0.0,1000.0
Tsunehiko,Lukose,F,505.0,666-1765,GARFIELD,NM,,S,Y,60000.0,5.3,3300.0,0.0,3300.0
Rema,Reifer,M,360.0,901-4099,,WA,98226.0,M,,90000.0,0.0,0.0,0.0,
Walt,Abbod,F,571.0,938-6967,ARLINGTON,VA,22205.0,S,,50000.0,5.75,900.0,0.0,0.0
,,F,701.0,331-8546,,ND,58413.0,M,,40000.0,2.2194002,,6600.0,0.0
Yoshimitsu,Rovere,F,907.0,,PRUDHOE BAY,AK,99734.0,M,N,85000.0,0.0,0.0,0.0,
,Bischoff,M,225.0,454-2576,LECOMPTE,LA,71346.0,S,Y,85000.0,6.0,,0.0,1000.0
ShengLi,Bage,F,901.0,609-4047,JACKSON,TN,38308.0,M,Y,40000.0,0.0,0.0,0.0,0.0
Tosio,Clary,F,949.0,752-3474,CLAREMONT,CA,91711.0,,Y,60000.0,9.3,87.0,0.0,272.0
Christodoulakis,Felgentreu,M,615.0,653-9293,IDLEWILD,TN,38346.0,,Y,5000.0,0.0,0.0,0.0,0.0
Gustave,Napiorkowski,F,864.0,999-8377,LANDO,SC,29724.0,S,Y,75000.0,7.0,3300.0,0.0,3300.0
German,Perritt,M,920.0,577-9851,GREEN BAY,WI,54311.0,M,N,85000.0,5.9232907,0.0,1400.0,0.0
,Kroppenstedt,M,,925-9399,,HI,96714.0,M,Y,45000.0,8.25,0.0,2080.0,1040.0
Jeffery,Sancho,M,702.0,453-5164,LAS VEGAS,NV,89117.0,M,N,95000.0,0.0,,0.0,0.0
,Stetina,F,206.0,591-5773,,WA,98112.0,M,N,45000.0,0.0,0.0,0.0,0.0
Hironao,Upadhyaya,F,,549-5613,BEAUMONT,TX,77708.0,M,Y,,0.0,0.0,0.0,0.0
Laurie,Mandell,M,636.0,516-2673,ULMAN,,65083.0,S,Y,70000.0,6.0,2100.0,0.0,1200.0
Sichen,Zwilling,F,480.0,598-6494,AGUILA,AZ,85320.0,M,Y,75000.0,,0.0,4200.0,2300.0
,Philips,,347.0,571-6063,HIGHLAND LAKE,NY,12743.0,S,N,40000.0,4.1853657,0.0,0.0,0.0
Merrell,Chiodo,M,781.0,348-2046,SOMERVILLE,MA,2143.0,M,N,80000.0,5.3,0.0,,0.0
Kyo,Matuttis,M,417.0,567-5500,MOUNT STERLING,MO,65062.0,M,Y,55000.0,6.0,0.0,4200.0,1200.0
LiMin,Riva,M,307.0,361-4297,ALTA,WY,83414.0,M,,20000.0,0.0,0.0,0.0,0.0
Dongseung,Juric,M,208.0,865-6893,ARBON,ID,83212.0,M,Y,80000.0,7.8,0.0,6600.0,3300.0
,Dix,M,307.0,787-9488,RECLUSE,WY,82725.0,S,Y,,0.0,0.0,0.0,0.0
Owen,Taniar,M,302.0,954-4706,BRIDGEVILLE,DE,19933.0,,Y,45000.0,4.927273,0.0,220.0,110.0
Miao,McDermid,M,615.0,728-2884,RELIANCE,TN,,,Y,45000.0,0.0,0.0,0.0,0.0
Oksana,Yamauchi,F,541.0,387-5731,,,,M,Y,30000.0,9.0,0.0,318.0,159.0
Hosame,Printista,M,580.0,,OKLAHOMA CITY,,73135.0,S,Y,45000.0,,1000.0,0.0,1000.0
Gennady,Franaszczuk,F,907.0,646-2866,CHUGIAK,AK,99567.0,M,N,80000.0,,0.0,0.0,0.0
Shahid,Rutschlin,F,985.0,535-3913,NEW IBERIA,LA,70563.0,M,N,100000.0,6.0,0.0,9000.0,0.0
Yuzou,Biedassek,F,605.0,,AURORA,,57002.0,M,N,100000.0,0.0,0.0,0.0,0.0
Udi,Pileggi,F,870.0,429-6320,MOUNT JUDEA,AR,72655.0,M,N,55000.0,7.0,0.0,40.0,0.0
Moises,Autexier,F,435.0,,SALT LAKE CITY,UT,84116.0,S,Y,75000.0,,2475.0,0.0,
Seungho,Kaae,M,860.0,107-5660,NORTH GRANBY,CT,6060.0,S,Y,40000.0,5.0,12750.0,0.0,0.0
